row_label_raw,row_label_full,col_0,31/12/2017 > Giá gốc VND,31/12/2017 > Giá trị hợp lý VND,31/12/2016 > Giá gốc VND,numeric__31/12/2017 > Giá gốc VND,numeric__31/12/2017 > Giá trị hợp lý VND,numeric__31/12/2016 > Giá gốc VND
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,222.723.559.574,(*),310.915.559.574,222723559574.0,,310915559574.0
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,3.000.000.000,(*),3.000.000.000,3000000000.0,,3000000000.0
,,,225.723.559.574,(*),313.915.559.574,225723559574.0,,313915559574.0
