row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,Năm đáo hạn,31/12/2017 VND,31/12/2016 VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2017 VND,numeric__31/12/2016 VND
Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,,,,,
Lô 1,Trái phiếu phát hành theo mênh giá > Lô 1,Lô 1,VND,"8,2%",2018,-,100.000.000.000,,0.08199999999999999,2018.0,,100000000000.0
Lô 2,Trái phiếu phát hành theo mênh giá > Lô 2,Lô 2,VND,"8,2%",2018,-,70.000.000.000,,0.08199999999999999,2018.0,,70000000000.0
Lô 3,Trái phiếu phát hành theo mênh giá > Lô 3,Lô 3,VND,"8,675% - 8,75%",2019,136.000.000.000,160.000.000.000,,,2019.0,136000000000.0,160000000000.0
Lô 4,Trái phiếu phát hành theo mênh giá > Lô 4,Lô 4,VND,"8,0%",2020,592.000.000.000,-,,0.08,2020.0,592000000000.0,
,,,,,,728.000.000.000,330.000.000.000,,,,728000000000.0,330000000000.0
Chi phí phát hành trái phiếu chưa phân bổ,Trái phiếu phát hành theo mênh giá > Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,(78.175.182),(709.245.745),,,,-78175182.0,-709245745.0
Trái phiếu đáo hạn sau 12 tháng,Trái phiếu phát hành theo mênh giá > Trái phiếu đáo hạn sau 12 tháng,Trái phiếu đáo hạn sau 12 tháng,Trái phiếu đáo hạn sau 12 tháng,Trái phiếu đáo hạn sau 12 tháng,Trái phiếu đáo hạn sau 12 tháng,727.921.824.818,329.290.754.255,,,,727921824818.0,329290754255.0
