row_label_raw,row_label_full,Không quá hạn và không bị suy giảm giá trị,31/12/2017VND > 2.647.613.514.865,31/12/2016VND > 2.272.047.059.895,numeric__31/12/2017VND > 2.647.613.514.865,numeric__31/12/2016VND > 2.272.047.059.895
▪ Các khoản cho vay,▪ Các khoản cho vay,▪ Các khoản cho vay,2.616.257.740.011,2.019.375.587.655,2616257740011.0,2019375587655.0
▪ Các khoản phải thu từ TSTC,▪ Các khoản phải thu từ TSTC,▪ Các khoản phải thu từ TSTC,19.033.259.399,21.740.185.570,19033259399.0,21740185570.0
▪ Phải thu các dịch vụ CTCK cung cấpvà các khoản phải thu khác,▪ Phải thu các dịch vụ CTCK cung cấpvà các khoản phải thu khác,▪ Phải thu các dịch vụ CTCK cung cấpvà các khoản phải thu khác,12.322.515.455,230.931.286.670,12322515455.0,230931286670.0
Quá hạn và bị suy giảm giá trị,Quá hạn và bị suy giảm giá trị,Quá hạn và bị suy giảm giá trị,560.103.130.670,689.278.366.674,560103130670.0,689278366674.0
▪ Phải thu các dịch vụ CTCK cung cấpvà các khoản phải thu khác,▪ Phải thu các dịch vụ CTCK cung cấpvà các khoản phải thu khác,▪ Phải thu các dịch vụ CTCK cung cấpvà các khoản phải thu khác,560.103.130.670,689.278.366.674,560103130670.0,689278366674.0
,,,3.207.716.645.535,2.961.325.426.569,3207716645535.0,2961325426569.0
