row_label_raw,row_label_full,col_0,31/12/2017 > Số lượng,31/12/2017 > Giá trị theo mênh giá (VND),31/12/2016 > Số lượng,31/12/2016 > Giá trị theo mênh giá (VND),numeric__31/12/2017 > Số lượng,numeric__31/12/2017 > Giá trị theo mênh giá (VND),numeric__31/12/2016 > Số lượng,numeric__31/12/2016 > Giá trị theo mênh giá (VND)
TSTC giao dịch tự do chuyển nhượng,TSTC giao dịch tự do chuyển nhượng,TSTC giao dịch tự do chuyển nhượng,1.032.968.310,10.329.683.100.000,774.855.419,7.748.554.190.000,1032968310.0,10329683100000.0,774855419.0,7748554190000.0
TSTC hạn chế chuyển nhượng,TSTC hạn chế chuyển nhượng,TSTC hạn chế chuyển nhượng,68.650.589,686.505.890.000,36.478.463,364.784.630.000,68650589.0,686505890000.0,36478463.0,364784630000.0
TSTC giao dịch cảm cố,TSTC giao dịch cảm cố,TSTC giao dịch cảm cố,549.101.250,5.491.012.500.000,431.346.084,4.313.460.840.000,549101250.0,5491012500000.0,431346084.0,4313460840000.0
"TSTC phong tóa, tạm giữ","TSTC phong tóa, tạm giữ","TSTC phong tóa, tạm giữ",61.217.090,612.170.900.000,46.711.305,467.113.050.000,61217090.0,612170900000.0,46711305.0,467113050000.0
TSTC chờ thanh toán,TSTC chờ thanh toán,TSTC chờ thanh toán,34.022.133,340.221.330.000,20.895.311,208.953.110.000,34022133.0,340221330000.0,20895311.0,208953110000.0
,,,1.745.959.372,17.459.593.720.000,1.310.286.582,13.102.865.820.000,1745959372.0,17459593720000.0,1310286582.0,13102865820000.0
