row_label_raw,row_label_full,col_0,31/12/2017 > Giá muaVND,31/12/2017 > Giá trị hợp lýVND,31/12/2017 > Chênh lệch giảmVND,31/12/2016 > Chênh lệch đánh giá lạiVND,31/12/2016 > Chênh lệch điều chỉnh trong nămVND,numeric__31/12/2017 > Giá muaVND,numeric__31/12/2017 > Giá trị hợp lýVND,numeric__31/12/2017 > Chênh lệch giảmVND,numeric__31/12/2016 > Chênh lệch đánh giá lạiVND,numeric__31/12/2016 > Chênh lệch điều chỉnh trong nămVND
TSTC ghi nhận thông qua lãi/lỗ,TSTC ghi nhận thông qua lãi/lỗ,TSTC ghi nhận thông qua lãi/lỗ,TSTC ghi nhận thông qua lãi/lỗ,TSTC ghi nhận thông qua lãi/lỗ,TSTC ghi nhận thông qua lãi/lỗ,TSTC ghi nhận thông qua lãi/lỗ,TSTC ghi nhận thông qua lãi/lỗ,,,,,
Cổ phiếu niêm yết,TSTC ghi nhận thông qua lãi/lỗ > Cổ phiếu niêm yết,Cổ phiếu niêm yết,95.627.038.448,80.455.378.755,15.171.659.693,-,15.171.659.693,95627038448.0,80455378755.0,15171659693.0,,15171659693.0
Cổ phiếu chưa niêm yết,TSTC ghi nhận thông qua lãi/lỗ > Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,45.617.203.617,35.775.827.872,9.841.375.745,-,9.841.375.745,45617203617.0,35775827872.0,9841375745.0,,9841375745.0
Các khoản đầu tư khác,TSTC ghi nhận thông qua lãi/lỗ > Các khoản đầu tư khác,Các khoản đầu tư khác,119.941,107.500,12.441,-,12.441,119941.0,107500.0,12441.0,,12441.0
,,,141.244.362.006,116.231.314.127,25.013.047.879,-,25.013.047.879,141244362006.0,116231314127.0,25013047879.0,,25013047879.0
