row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,,
Doanh thu gộp,Doanh thu nghiệp vụ môi giới chứng khoán > Doanh thu gộp,Doanh thu gộp,315.639.910.981,149.051.703.582,315639910981.0,149051703582.0
Các khoản giảm trừ doanh thu,Doanh thu nghiệp vụ môi giới chứng khoán > Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(19.248.381),(150.000),-19248381.0,-150000.0
,,,315.620.662.600,149.051.553.582,315620662600.0,149051553582.0
"Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",,
Doanh thu gộp,"Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán > Doanh thu gộp",Doanh thu gộp,-,1.012.193.119,,1012193119.0
,,,-,1.012.193.119,,1012193119.0
Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,,
Doanh thu gộp,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán > Doanh thu gộp,Doanh thu gộp,-,90.909.091,,90909091.0
,,,-,90.909.091,,90909091.0
Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,,
Doanh thu gộp,Doanh thu nghiệp vụ lưu ký chứng khoán > Doanh thu gộp,Doanh thu gộp,10.275.501.801,7.459.060.913,10275501801.0,7459060913.0
Các khoản giảm trừ doanh thu,Doanh thu nghiệp vụ lưu ký chứng khoán > Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,-,(1.117.799),,-1117799.0
,,,10.275.501.801,7.457.943.114,10275501801.0,7457943114.0
Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,,
Doanh thu gộp,Doanh thu hoạt động tư vấn tài chính > Doanh thu gộp,Doanh thu gộp,114.282.054.090,46.328.863.636,114282054090.0,46328863636.0
,,,114.282.054.090,46.328.863.636,114282054090.0,46328863636.0
Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,,
Doanh thu gộp,Thu nhập hoạt động khác > Doanh thu gộp,Doanh thu gộp,39.117.702.919,57.307.901.132,39117702919.0,57307901132.0
,,,39.117.702.919,57.307.901.132,39117702919.0,57307901132.0
,,,479.295.921.410,261.249.363.674,479295921410.0,261249363674.0
