row_label_raw,row_label_full,col_0,Giá trị ghi số > 31/12/2017VND,Giá trị ghi số > 31/12/2016VND,numeric__Giá trị ghi số > 31/12/2017VND,numeric__Giá trị ghi số > 31/12/2016VND
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,
▪ Vay ngắn hạn,Nợ phải trả tài chính > ▪ Vay ngắn hạn,▪ Vay ngắn hạn,(679.990.000.000),(399.797.851.686),-679990000000.0,-399797851686.0
"▪ Nhận ký quỹ, ký cược ngắn hạn","Nợ phải trả tài chính > ▪ Nhận ký quỹ, ký cược ngắn hạn","▪ Nhận ký quỹ, ký cược ngắn hạn",(1.437.133.768.710),(1.394.080.117.957),-1437133768710.0,-1394080117957.0
▪ Trái phiếu phát hành dài hạn,Nợ phải trả tài chính > ▪ Trái phiếu phát hành dài hạn,▪ Trái phiếu phát hành dài hạn,(727.921.824.818),(159.290.754.255),-727921824818.0,-159290754255.0
"▪ Nhận ký quỹ, ký cược dài hạn","Nợ phải trả tài chính > ▪ Nhận ký quỹ, ký cược dài hạn","▪ Nhận ký quỹ, ký cược dài hạn",(1.373.385.670),(247.565.500),-1373385670.0,-247565500.0
