row_label_raw,row_label_full,Number > 1.,Name > DIC Hospitality Joint Stock Company,"Registered office address > No.169 Thuy Van, Tam Thang Ward, Ho Chi Minh City",Principal activities > Hospitality and tourism services,Ownership > End of year % > 99.36,Ownership > Beginning of year % > 81.29,Voting right > End of year % > 99.36,Voting right > Beginning of year % > 81.29,numeric__Name > DIC Hospitality Joint Stock Company,"numeric__Registered office address > No.169 Thuy Van, Tam Thang Ward, Ho Chi Minh City",numeric__Principal activities > Hospitality and tourism services,numeric__Ownership > End of year % > 99.36,numeric__Ownership > Beginning of year % > 81.29,numeric__Voting right > End of year % > 99.36,numeric__Voting right > Beginning of year % > 81.29
2.,2.,2.,Brothers DIC Ceramic Joint Stock Company,"North Chu Lai Industrial Park, Nui Thanh, Da Nang City","Production of ceramic products, wholesale materials, and mineral exploitation",49,49,49,49,,,,49.0,49.0,49.0,49.0
3.,3.,3.,Development Investment Construction Number 1 JSC,"No.265, Le Hong Phong Street, Tam Thang Ward, Ho Chi Minh City","Trading and developing urban areas and industrial zones, real estate and technical infrastructure of urban areas",51.68,51.68,51.68,51.68,,,,5168.0,5168.0,5168.0,5168.0
