row_label_raw,row_label_full,Mục đích sử dụng vốn,Số tiền theo phương án sử dụng vốn (VND),Số tiền đã sử dụng lũy kế đến ngày 31/12/2025 (VND),Số tiền chưa sử dụng hết tại ngày 31/12/2025 (VND),numeric__Số tiền theo phương án sử dụng vốn (VND),numeric__Số tiền đã sử dụng lũy kế đến ngày 31/12/2025 (VND),numeric__Số tiền chưa sử dụng hết tại ngày 31/12/2025 (VND)
Mục đích sử dụng vốn,Mục đích sử dụng vốn,Mục đích sử dụng vốn,(1),(2),(3) = (1) - (2),-1.0,-2.0,
"Đầu tư Dự án Khu đô thị mới Bắc Vũng Tàu, Phường 12, Tinh Bà Rịa - Vũng Tàu (nay là Phường Phước Thắng, TP.HCM)","Đầu tư Dự án Khu đô thị mới Bắc Vũng Tàu, Phường 12, Tinh Bà Rịa - Vũng Tàu (nay là Phường Phước Thắng, TP.HCM)","Đầu tư Dự án Khu đô thị mới Bắc Vũng Tàu, Phường 12, Tinh Bà Rịa - Vũng Tàu (nay là Phường Phước Thắng, TP.HCM)",749.957.000.000,712.119.113.442,37.837.886.558,749957000000.0,712119113442.0,37837886558.0
Thanh toán khoản tiền còn thiếu cho Công ty Cổ phần Đầu tư và Phát triển Tân Long,Thanh toán khoản tiền còn thiếu cho Công ty Cổ phần Đầu tư và Phát triển Tân Long,Thanh toán khoản tiền còn thiếu cho Công ty Cổ phần Đầu tư và Phát triển Tân Long,749.900.000.000,749.900.000.000,-,749900000000.0,749900000000.0,
Cộng,Cộng,Cộng,1.499.857.000.000,1.462.019.113.442,37.837.886.558,1499857000000.0,1462019113442.0,37837886558.0
