row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Short-term,Short-term,Short-term,"47,434,790,726","56,562,684,930",,
Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,"3,374,235,992","3,374,235,992",,
Others,Others,Others,"44,060,554,734","53,188,448,938",,
Long-term,Long-term,Long-term,"107,694,335,396","181,411,119,784",,
Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,"107,694,335,396","111,068,571,388",,
Others,Others,Others,-,"70,342,548,396",,
Total,Total,Total,"155,129,126,122","237,973,804,714",,
