row_label_raw,row_label_full,Chỉ tiêu > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Mã số > 50 > 60,Năm nay > 2.494.010.282.921 > 785.165.517.804,Năm trước > (1.522.148.005.193) > 2.307.305.744.085,numeric__Mã số > 50 > 60,numeric__Năm nay > 2.494.010.282.921 > 785.165.517.804,numeric__Năm trước > (1.522.148.005.193) > 2.307.305.744.085
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,2.666.544,7.778.912,61.0,2666544.0,7778912.0
Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,70,3.279.178.467.269,785.165.517.804,70.0,3279178467269.0,785165517804.0
