row_label_raw,row_label_full,ASSETS,Code,Note,End of year,Beginning of year,numeric__Code,numeric__Note,numeric__End of year,numeric__Beginning of year
IV. Long-term asset in progress1. Construction in progress,IV. Long-term asset in progress1. Construction in progress,IV. Long-term asset in progress1. Construction in progress,240242,V.14,"127,222,131,557127,222,131,557","96,644,639,51296,644,639,512",240242.0,,,
V. Long-term investments1. Investments in associates2. Investments in other entities3. Provision for long-term investments4. Held-to-maturity investments,V. Long-term investments1. Investments in associates2. Investments in other entities3. Provision for long-term investments4. Held-to-maturity investments,V. Long-term investments1. Investments in associates2. Investments in other entities3. Provision for long-term investments4. Held-to-maturity investments,250252253254255,V.2,"335,669,479,757324,390,194,0252,344,249,112(64,963,380)9,000,000,000","328,716,541,891296,437,256,1592,344,249,112(64,963,380)30,000,000,000",250252253254255.0,,,
VI. Other long-term asset1. Long-term prepaid expenses2. Deferred tax assets3. Goodwill,VI. Other long-term asset1. Long-term prepaid expenses2. Deferred tax assets3. Goodwill,VI. Other long-term asset1. Long-term prepaid expenses2. Deferred tax assets3. Goodwill,260261262269,"V.9V.23, VI.11V.15","261,264,024,825123,326,411,30425,938,439,840111,999,173,681","177,452,981,41036,470,053,14628,270,503,849112,712,424,415",260261262269.0,,,
TOTAL ASSETS,TOTAL ASSETS,TOTAL ASSETS,270,,"18,959,638,759,856","18,539,323,581,176",270.0,,,
