row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Revenue from sale of real estate,Revenue from sale of real estate,Revenue from sale of real estate,"4,304,104,720,674","640,429,383,426",,
Revenue from sale of construction contract,Revenue from sale of construction contract,Revenue from sale of construction contract,"137,646,413,515","625,973,922,379",,
Revenue from sale of finished goods,Revenue from sale of finished goods,Revenue from sale of finished goods,"169,830,380,744","120,685,273,763",,
Revenue from rendering of services,Revenue from rendering of services,Revenue from rendering of services,"171,616,660,085","141,027,070,477",,
Revenue from investment real estate for rent,Revenue from investment real estate for rent,Revenue from investment real estate for rent,"4,736,834,782","3,374,235,992",,
Revenue from sale of merchandises,Revenue from sale of merchandises,Revenue from sale of merchandises,"1,170,196,200",-,,
Total,Total,Total,"4,789,105,206,000","1,531,489,886,037",,
