row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Chi phí các dự án,Chi phí các dự án,Chi phí các dự án,274.822.119.153,296.344.603.692,274822119153.0,296344603692.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,7.757.229.056,32.991.361.062,7757229056.0,32991361062.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,11.201.166.785,17.395.581.702,11201166785.0,17395581702.0
Cộng,Cộng,Cộng,293.780.514.994,346.731.546.456,293780514994.0,346731546456.0
