row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Cash on hand,Cash on hand,Cash on hand,"4,659,252,006","3,412,756,137",,
Cash in bank,Cash in bank,Cash in bank,"1,060,602,689,458","388,291,737,243",,
Cash equivalents (i),Cash equivalents (i),Cash equivalents (i),"2,213,916,525,805","393,461,024,424",,
Cộng,Cộng,Cộng,"3,279,178,467,269","785,165,517,804",,
