row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Proceeds from borrowing following normal borrowing contracts,Proceeds from borrowing following normal borrowing contracts,Proceeds from borrowing following normal borrowing contracts,"1,179,071,205,542","1,640,872,915,983",,
Issuance of common bonds,Issuance of common bonds,Issuance of common bonds,-,"1,294,399,800,000",,
Total,Total,Total,"1,179,071,205,542","2,935,272,715,983",,
