row_label_raw,row_label_full,Related parties,Transaction content,Current year VND,Previous year VND,numeric__Transaction content,numeric__Current year VND,numeric__Previous year VND
Mr. Nguyen Hung Cuong (representative of the Board of Management),Mr. Nguyen Hung Cuong (representative of the Board of Management),Mr. Nguyen Hung Cuong (representative of the Board of Management),Advance payment for compensation and site clearance of project,"148,273,799,500","500,560,000,000",,,
Mr. Nguyen Hung Cuong (representative of the Board of Management),Mr. Nguyen Hung Cuong (representative of the Board of Management),Mr. Nguyen Hung Cuong (representative of the Board of Management),Compensation and site clearance refund for project,"116,260,670,000",-,,,
