row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
"Chi phí môi giới, quảng cáo","Chi phí môi giới, quảng cáo","Chi phí môi giới, quảng cáo",41.924.672.499,23.005.958.980,41924672499.0,23005958980.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,12.610.144.200,10.396.508.710,12610144200.0,10396508710.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,916.973.755,868.665.755,916973755.0,868665755.0
Chi phí khác,Chi phí khác,Chi phí khác,10.052.052.735,9.344.876.467,10052052735.0,9344876467.0
Cộng,Cộng,Cộng,65.503.843.189,43.616.009.912,65503843189.0,43616009912.0
