row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Deferred income tax assets,Deferred income tax assets,Deferred income tax assets,"25,938,439,840","28,270,503,849",,
Unrealised profit,Unrealised profit,Unrealised profit,"25,938,439,840","28,270,503,849",,
Deferred income tax liabilities,Deferred income tax liabilities,Deferred income tax liabilities,"52,583,859,190","23,230,853,263",,
Provision for investments in subsidiaries,Provision for investments in subsidiaries,Provision for investments in subsidiaries,"52,583,859,190","23,230,853,263",,
