row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,824.250.121.251,158.088.411.944,824250121251.0,158088411944.0
Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,164.850.024.250,31.617.682.389,164850024250.0,31617682389.0
Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,,
Lợi thế thương mại phân bổ,Điều chỉnh: > Lợi thế thương mại phân bổ,Lợi thế thương mại phân bổ,3.689.761.225,3.590.561.442,3689761225.0,3590561442.0
Chi phí không được khấu trừ,Điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,31.468.729.473,17.472.978.966,31468729473.0,17472978966.0
Lỗ tính thuế không ghi nhận thuế hoãn lại,Điều chỉnh: > Lỗ tính thuế không ghi nhận thuế hoãn lại,Lỗ tính thuế không ghi nhận thuế hoãn lại,24.710.605.764,13.108.375.227,24710605764.0,13108375227.0
Phần lãi/lỗ trong công ty liên kết,Điều chỉnh: > Phần lãi/lỗ trong công ty liên kết,Phần lãi/lỗ trong công ty liên kết,(2.289.593.794),87.213.750,-2289593794.0,87213750.0
Thu nhập từ cổ tức lợi nhuận được chia,Điều chỉnh: > Thu nhập từ cổ tức lợi nhuận được chia,Thu nhập từ cổ tức lợi nhuận được chia,(5.396.524.182),(9.863.194.984),-5396524182.0,-9863194984.0
Dự phòng giảm giá các khoản đầu tư,Điều chỉnh: > Dự phòng giảm giá các khoản đầu tư,Dự phòng giảm giá các khoản đầu tư,(99.209.510),65.389.473,-99209510.0,65389473.0
Thu nhập chuyên nhượng vốn công ty liên kết,Điều chỉnh: > Thu nhập chuyên nhượng vốn công ty liên kết,Thu nhập chuyên nhượng vốn công ty liên kết,768.799.466,-,768799466.0,
Thuế nộp bổ sung các năm trước,Điều chỉnh: > Thuế nộp bổ sung các năm trước,Thuế nộp bổ sung các năm trước,143.768.226,90.751.593,143768226.0,90751593.0
Khác,Điều chỉnh: > Khác,Khác,(3.047.255),14.355.376,-3047255.0,14355376.0
Chi phí thuế thu nhập doanh nghiệp (i),Điều chỉnh: > Chi phí thuế thu nhập doanh nghiệp (i),Chi phí thuế thu nhập doanh nghiệp (i),217.843.313.663,56.184.113.232,217843313663.0,56184113232.0
Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,,
Thuế thu nhập doanh nghiệp - hiện hành,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế thu nhập doanh nghiệp - hiện hành,Thuế thu nhập doanh nghiệp - hiện hành,186.158.243.727,76.029.395.092,186158243727.0,76029395092.0
Thuế thu nhập doanh nghiệp - hoãn lại,Chi phí thuế thu nhập doanh nghiệp ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế thu nhập doanh nghiệp - hoãn lại,Thuế thu nhập doanh nghiệp - hoãn lại,31.685.069.936,(19.845.281.860),31685069936.0,-19845281860.0
,,,217.843.313.663,56.184.113.232,217843313663.0,56184113232.0
