row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Others (i),Others (i),Others (i),"247,985,609,283","251,860,416,747",,
Trade payables are related parties (Note VIII.2),Trade payables are related parties (Note VIII.2),Trade payables are related parties (Note VIII.2),"280,888,132,873","258,706,367,592",,
Total,Total,Total,"528,873,742,156","510,566,784,339",,
