row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Short-term,Short-term,Short-term,"165,621,723","3,707,743,661",,
Provision for construction warranty,Provision for construction warranty,Provision for construction warranty,"165,621,723","3,707,743,661",,
Long-term,Long-term,Long-term,"257,588,481","2,770,235,688",,
Provision for construction warranty,Provision for construction warranty,Provision for construction warranty,"257,588,481","2,770,235,688",,
Total,Total,Total,"423,210,204","6,477,979,349",,
