row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Increase in charter capital through stock dividend distribution,Increase in charter capital through stock dividend distribution,Increase in charter capital through stock dividend distribution,"365,791,960,000",-,,
Increase in construction-in-progress arising from the acquisition of real estate through settlement by offsetting against receivables,Increase in construction-in-progress arising from the acquisition of real estate through settlement by offsetting against receivables,Increase in construction-in-progress arising from the acquisition of real estate through settlement by offsetting against receivables,"31,607,797,157",-,,
Acquisition of assets through finance lease liabilities,Acquisition of assets through finance lease liabilities,Acquisition of assets through finance lease liabilities,"620,000,000",-,,
Increase fixed assets from properties in progress,Increase fixed assets from properties in progress,Increase fixed assets from properties in progress,-,"120,333,421,755",,
Offset part of receivables when receiving investment transfer,Offset part of receivables when receiving investment transfer,Offset part of receivables when receiving investment transfer,-,"59,000,000,000",,
