row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.295.769.655.493,4.548.370.292.505,4295769655493.0,4548370292505.0
"Tạm ứng tiền đền bù cho ban bồi thường, giải phóng mặt bằng","Tạm ứng tiền đền bù cho ban bồi thường, giải phóng mặt bằng","Tạm ứng tiền đền bù cho ban bồi thường, giải phóng mặt bằng",3.782.464.376.032,3.712.509.405.922,3782464376032.0,3712509405922.0
Dự án Long Tân,Dự án Long Tân,Dự án Long Tân,2.636.394.302.400,2.656.873.402.400,2636394302400.0,2656873402400.0
Dự án Bắc Vũng Tàu,Dự án Bắc Vũng Tàu,Dự án Bắc Vũng Tàu,951.275.984.915,861.382.084.278,951275984915.0,861382084278.0
Dự án Chí Linh,Dự án Chí Linh,Dự án Chí Linh,140.014.270.244,140.014.270.244,140014270244.0,140014270244.0
Dự án Quảng Bình,Dự án Quảng Bình,Dự án Quảng Bình,47.429.649.000,47.429.649.000,47429649000.0,47429649000.0
Dự án Hiệp Phước,Dự án Hiệp Phước,Dự án Hiệp Phước,4.810.000.000,4.810.000.000,4810000000.0,4810000000.0
Dự án Bầu Trũng,Dự án Bầu Trũng,Dự án Bầu Trũng,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0
Dự án Hậu Giang,Dự án Hậu Giang,Dự án Hậu Giang,540.169.473,-,540169473.0,
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,104.927.503.420,82.440.413.747,104927503420.0,82440413747.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",80.231.718.185,456.694.951.479,80231718185.0,456694951479.0
"Lãi tiền gửi, tiền cho vay dự thu","Lãi tiền gửi, tiền cho vay dự thu","Lãi tiền gửi, tiền cho vay dự thu",28.106.421.899,12.521.774.519,28106421899.0,12521774519.0
Chi hộ,Chi hộ,Chi hộ,55.820.000.000,56.630.052.035,55820000000.0,56630052035.0
Phải thu khác,Phải thu khác,Phải thu khác,244.219.635.957,227.573.694.803,244219635957.0,227573694803.0
Dài hạn,Dài hạn,Dài hạn,80.074.440.999,778.750.067.335,80074440999.0,778750067335.0
Hợp tác đầu tư phát triển dự án (i),Hợp tác đầu tư phát triển dự án (i),Hợp tác đầu tư phát triển dự án (i),,,,
Công ty CP Đầu tư Xây dựng A.T.A,Hợp tác đầu tư phát triển dự án (i) > Công ty CP Đầu tư Xây dựng A.T.A,Công ty CP Đầu tư Xây dựng A.T.A,79.999.999.999,79.999.999.999,79999999999.0,79999999999.0
"Ký quỹ, ký cược tại Công ty CP Đầu tư Phát triển Phương Nam","Hợp tác đầu tư phát triển dự án (i) > Ký quỹ, ký cược tại Công ty CP Đầu tư Phát triển Phương Nam","Ký quỹ, ký cược tại Công ty CP Đầu tư Phát triển Phương Nam",,698.735.626.336,,698735626336.0
"Ký quỹ, ký cược khác","Hợp tác đầu tư phát triển dự án (i) > Ký quỹ, ký cược khác","Ký quỹ, ký cược khác",74.441.000,14.441.000,74441000.0,14441000.0
Cộng,Hợp tác đầu tư phát triển dự án (i) > Cộng,Cộng,4.375.844.096.492,5.327.120.359.840,4375844096492.0,5327120359840.0
