row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Owners' invested capital,Owners' invested capital,Owners' invested capital,Owners' invested capital,Owners' invested capital,,
At the beginning of year,At the beginning of year,At the beginning of year,"6,098,519,950,000","6,098,519,950,000",,
Increase in the year,Increase in the year,Increase in the year,"1,865,791,960,000",-,,
Decrease in the year,Decrease in the year,Decrease in the year,-,-,,
At the end of year,At the end of year,At the end of year,"7,964,311,910,000","6,098,519,950,000",,
Distributed dividends,Distributed dividends,Distributed dividends,"365,791,960,000",-,,
