row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Bất động sản đang xây dựng (*),Bất động sản đang xây dựng (*),Bất động sản đang xây dựng (*),6.370.546.818.260,-,7.882.376.012.567,-,6370546818260.0,,7882376012567.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,124.068.936.088,-,98.045.109.502,-,124068936088.0,,98045109502.0,
Thành phẩm bất động sản,Thành phẩm bất động sản,Thành phẩm bất động sản,44.857.005.572,-,79.874.080.522,-,44857005572.0,,79874080522.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",58.401.056.389 (2.433.505.584),58.401.056.389 (2.433.505.584),61.078.042.115 (2.433.505.584),61.078.042.115 (2.433.505.584),,,,
"Công cụ, dụng cụ","Nguyên liệu, vật liệu > Công cụ, dụng cụ","Công cụ, dụng cụ",9.237.742.440,-,9.853.318.122,-,9237742440.0,,9853318122.0,
Thành phẩm,"Nguyên liệu, vật liệu > Thành phẩm",Thành phẩm,21.775.392.288,-,24.634.204.400,TY-,21775392288.0,,24634204400.0,
Hàng hoá,"Nguyên liệu, vật liệu > Hàng hoá",Hàng hoá,901.905.813,-,1.178.360.789,H,901905813.0,,1178360789.0,
Cộng,Cộng,Cộng,6.629.788.856.850 (2.433.505.584),6.629.788.856.850 (2.433.505.584),8.157.039.128.017 (2.433.505.584),8.157.039.128.017 (2.433.505.584),,,,
