row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Trade discount,Trade discount,Trade discount,"2,670,604,982","330,647,223",,
Sales rebates,Sales rebates,Sales rebates,"459,713,602","1,428,840,447",,
Sales return,Sales return,Sales return,"68,307,648,589","228,731,455,039",,
Total,Total,Total,"71,437,967,173","230,490,942,709",,
