row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Phải trả người bán khác (i),Phải trả người bán khác (i),Phải trả người bán khác (i),247.985.609.283,251.860.416.747,247985609283.0,251860416747.0
Phải trả bên liên quan (Thuyết minh VIII.2),Phải trả bên liên quan (Thuyết minh VIII.2),Phải trả bên liên quan (Thuyết minh VIII.2),280.888.132.873,258.706.367.592,280888132873.0,258706367592.0
Cộng,Cộng,Cộng,528.873.742.156,510.566.784.339,528873742156.0,510566784339.0
