row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Opening balance,Opening balance,Opening balance,"112,712,424,415","127,234,572,465",,
Change in ownership of subsidiaries,Change in ownership of subsidiaries,Change in ownership of subsidiaries,"17,735,555,389","3,430,659,158",,
Allocation,Allocation,Allocation,"(18,448,806,123)","(17,952,807,208)",,
Ending balance,Ending balance,Ending balance,"111,999,173,681","112,712,424,415",,
