row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,1.031.200.653.457,1.682.641.955.479,1031200653457.0,1682641955479.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ dịch vụ tổng thầu (""EPC"")","Trong đó: > Doanh thu từ dịch vụ tổng thầu (""EPC"")","Doanh thu từ dịch vụ tổng thầu (""EPC"")",589.989.628.361,814.063.626.970,589989628361.0,814063626970.0
"Doanh thu bán đất, căn hộ, nhà phố và biệt thụ","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố và biệt thụ","Doanh thu bán đất, căn hộ, nhà phố và biệt thụ",416.495.524.067,808.262.314.955,416495524067.0,808262314955.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,24.715.501.029,60.316.013.554,24715501029.0,60316013554.0
Trừ,Trong đó: > Trừ,Trừ,(43.303.581.914),-,-43303581914.0,
Hàng bán trả lại,Trong đó: > Hàng bán trả lại,Hàng bán trả lại,(43.303.581.914),-,-43303581914.0,
Doanh thu thuần,Trong đó: > Doanh thu thuần,Doanh thu thuần,987.897.071.543,1.682.641.955.479,987897071543.0,1682641955479.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ dịch vụ tổng thầu (""EPC"")","Trong đó: > Doanh thu từ dịch vụ tổng thầu (""EPC"")","Doanh thu từ dịch vụ tổng thầu (""EPC"")",589.989.628.361,814.063.626.970,589989628361.0,814063626970.0
"Doanh thu bán đất, căn hộ, nhà phố và biệt thụ","Trong đó: > Doanh thu bán đất, căn hộ, nhà phố và biệt thụ","Doanh thu bán đất, căn hộ, nhà phố và biệt thụ",373.191.942.153,808.262.314.955,373191942153.0,808262314955.0
Doanh thu cung cấp dịch vụ,Trong đó: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,24.715.501.029,60.316.013.554,24715501029.0,60316013554.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên liên quan (TM số 29),Trong đó: > Doanh thu với bên liên quan (TM số 29),Doanh thu với bên liên quan (TM số 29),650.876.687.350,1.018.688.970.162,650876687350.0,1018688970162.0
Doanh thu với khách hàng khác,Trong đó: > Doanh thu với khách hàng khác,Doanh thu với khách hàng khác,337.020.384.193,663.952.985.317,337020384193.0,663952985317.0
