row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VNDTổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VNDTổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,1.170.989.700.373,626.241.274.121,1.797.230.974.494,1170989700373.0,626241274121.0,1797230974494.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.548.470.864.492,500.000.000.000,2.048.470.864.492,1548470864492.0,500000000000.0,2048470864492.0
Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,(567.297.139.521),-,(567.297.139.521),-567297139521.0,,-567297139521.0
Chuyển lãi nhập vốn,Chuyển lãi nhập vốn,Chuyển lãi nhập vốn,1.000.000.000,-,1.000.000.000,1000000000.0,,1000000000.0
Cấn trừ với nợ phải thu,Cấn trừ với nợ phải thu,Cấn trừ với nợ phải thu,(7.861.000.000),-,(7.861.000.000),-7861000000.0,,-7861000000.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,-,25.338.993.673,25.338.993.673,,25338993673.0,25338993673.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,(26.556.594.211),(26.556.594.211),,-26556594211.0,-26556594211.0
Số cuối năm,Số cuối năm,Số cuối năm,2.145.302.425.344,1.125.023.673.583,3.270.326.098.927,2145302425344.0,1125023673583.0,3270326098927.0
