row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngắn hạn từ ngân hàng (TM số 20.1),Ngắn hạn > Vay ngắn hạn từ ngân hàng (TM số 20.1),Vay ngắn hạn từ ngân hàng (TM số 20.1),828.493.664.492,63.282.000.000,828493664492.0,63282000000.0
Vay từ bên liên quan (TM số 20.1 và 29),Ngắn hạn > Vay từ bên liên quan (TM số 20.1 và 29),Vay từ bên liên quan (TM số 20.1 và 29),826.809.154.674,410.013.883.659,826809154674.0,410013883659.0
Vay dài hạn đến hạn trả từ ngân hàng (TM số 20.2),Ngắn hạn > Vay dài hạn đến hạn trả từ ngân hàng (TM số 20.2),Vay dài hạn đến hạn trả từ ngân hàng (TM số 20.2),89.999.606.178,-,89999606178.0,
,,,1.745.302.425.344,473.295.883.659,1745302425344.0,473295883659.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Trái phiếu (TM số 20.3),Dài hạn > Trái phiếu (TM số 20.3),Trái phiếu (TM số 20.3),1.125.023.673.583,626.241.274.121,1125023673583.0,626241274121.0
Vay từ bên liên quan,Dài hạn > Vay từ bên liên quan,Vay từ bên liên quan,-,517.694.604.348,,517694604348.0
Vay dài hạn từ ngân hàng (TM số 20.2),Dài hạn > Vay dài hạn từ ngân hàng (TM số 20.2),Vay dài hạn từ ngân hàng (TM số 20.2),400.000.000.000,179.999.212.366,400000000000.0,179999212366.0
,,,1.525.023.673.583,1.323.935.090.835,1525023673583.0,1323935090835.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,3.270.326.098.927,1.797.230.974.494,3270326098927.0,1797230974494.0
