row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2016 > VND,Năm 2015 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2016 > VND,numeric__Năm 2015 > VND
,,,I. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,400.856.237.533,319.140.132.685,,,400856237533.0,319140132685.0
01,01,01,2. Điều chính cho các khoản,,,,,,,
02,01 > 02,02,- Khấu hao tài sản cố định và bất động sản đầu tư,,35.997.760.267,24.212.044.322,,,35997760267.0,24212044322.0
03,01 > 03,03,- Các khoản dự phòng,,(74.215.515.877),66.258.524.131,,,-74215515877.0,66258524131.0
04,01 > 04,04,"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,(5.193.887),-,,,-5193887.0,
05,01 > 05,05,"- Lãi, lỗ từ hoạt động đầu tư",,48.667.417.628,2.791.017.566,,,48667417628.0,2791017566.0
06,01 > 06,06,- Chi phí lãi vay,,19.680.285.367,10.432.262.854,,,19680285367.0,10432262854.0
08,01 > 08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,430.980.991.031,422.833.981.558,,,430980991031.0,422833981558.0
09,01 > 09,09,"- Tăng, giảm các khoản phải thu",,(186.145.124.402),(469.634.262.874),,,-186145124402.0,-469634262874.0
10,01 > 10,10,"- Tăng, giảm hàng tồn kho",,41.444.930.302,52.058.062.245,,,41444930302.0,52058062245.0
11,01 > 11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,(239.915.449.349),287.707.868.298,,,-239915449349.0,287707868298.0
12,01 > 12,12,"- Tăng, giảm chi phí trả trước",,280.035.177,(1.905.079.419),,,280035177.0,-1905079419.0
14,01 > 14,14,- Tiền lãi vay đã trả,,(19.960.644.266),(10.520.822.160),,,-19960644266.0,-10520822160.0
15,01 > 15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(79.938.970.117),(78.191.548.615),,,-79938970117.0,-78191548615.0
16,01 > 16,16,- Tiền thu khác từ hoạt động kinh doanh,,100.962.960,-,,,100962960.0,
17,01 > 17,17,- Tiền chi khác cho hoạt động kinh doanh,,(9.141.986.361),(11.041.473.802),,,-9141986361.0,-11041473802.0
20,01 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(62.295.255.025),191.306.725.231,,,-62295255025.0,191306725231.0
,,,II. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,01 > 21,21,"1. Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(992.973.628.780),(569.411.400.329),,,-992973628780.0,-569411400329.0
22,01 > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,492.727.273,2.662.236.390,,,492727273.0,2662236390.0
23,01 > 23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(21.250.000.000),-,,,-21250000000.0,
25,01 > 25,25,4. Tiền chi đầu tư góp vốn vào đơn vị khác,,(87.199.952.391),(53.211.230.000),,,-87199952391.0,-53211230000.0
26,01 > 26,26,5. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,330.664.077,,,,330664077.0
27,01 > 27,27,"6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,11.871.887.092,6.902.921.232,,,11871887092.0,6902921232.0
30,01 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(1.089.058.966.806),(612.726.808.630),,,-1089058966806.0,-612726808630.0
,,,III. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,01 > 31,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,414.363.694.000,243.096.321.818,,,414363694000.0,243096321818.0
33,01 > 33,33,2. Tiền thu từ đi vay,,1.253.960.145.992,1.055.074.576.660,,,1253960145992.0,1055074576660.0
34,01 > 34,34,3. Tiền trả nợ gốc vay,,(669.349.941.937),(720.194.605.563),,,-669349941937.0,-720194605563.0
36,01 > 36,36,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(126.372.664),(352.835.628),,,-126372664.0,-352835628.0
40,01 > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,998.847.525.391,577.623.457.287,,,998847525391.0,577623457287.0
