row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2016 > VND,01/01/2016 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2016 > VND,numeric__01/01/2016 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.045.729.494.338,2.120.773.137.942,,,2045729494338.0,2120773137942.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,418.609.736.913,571.111.239.466,,3.0,418609736913.0,571111239466.0
111,111,111,1. Tiền,,91.474.736.913,51.231.239.466,,,91474736913.0,51231239466.0
112,112,112,2. Các khoản tương đương tiền,,327.135.000.000,519.880.000.000,,,327135000000.0,519880000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,20.000.000.000,-,,4.0,20000000000.0,
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,20.000.000.000,-,,,20000000000.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,1.046.245.116.424,961.063.528.403,,,1046245116424.0,961063528403.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,798.590.805.241,665.147.641.752,,5.0,798590805241.0,665147641752.0
132,132,132,2. Trà trước cho người bán ngắn hạn,6,179.677.293.162,253.997.653.530,,6.0,179677293162.0,253997653530.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,1.250.000.000,-,,,1250000000.0,
136,136,136,4. Phải thu ngắn hạn khác,7,70.775.619.604,48.508.636.746,,7.0,70775619604.0,48508636746.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(4.048.601.583),(6.590.403.625),,,-4048601583.0,-6590403625.0
140,140,140,IV. Hàng tồn kho,8,532.292.830.200,568.013.972.374,,8.0,532292830200.0,568013972374.0
141,141,141,1. Hàng tồn kho,,532.558.017.926,574.002.948.228,,,532558017926.0,574002948228.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(265.187.726),(5.988.975.854),,,-265187726.0,-5988975854.0
150,150,150,V. Tài sản ngắn hạn khác,,28.581.810.801,20.584.397.699,,,28581810801.0,20584397699.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,3.666.190.070,2.586.975.773,,13.0,3666190070.0,2586975773.0
152,152,152,2. Thuế GTGT được khấu trừ,,24.778.946.571,17.923.544.728,,,24778946571.0,17923544728.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,17,136.674.160,73.877.198,,17.0,136674160.0,73877198.0
