row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2016 > VND,01/01/2016 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2016 > VND,numeric__01/01/2016 > VND
300,300,300,A. NỘ PHẢI TRẢ,,2.466.876.874.531,1.893.092.632.119,,,2466876874531.0,1893092632119.0
310,310,310,I. Nợ ngắn hạn,,1.376.638.978.658,1.287.284.176.241,,,1376638978658.0,1287284176241.0
311,311,311,1. Phải trả người bán ngắn hạn,15,815.099.409.382,440.511.327.916,,15.0,815099409382.0,440511327916.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,16,63.893.849.784,384.846.248.004,,16.0,63893849784.0,384846248004.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,105.795.809.759,93.158.010.135,,17.0,105795809759.0,93158010135.0
314,314,314,4. Phải trả người lao động,,53.183.433.642,66.321.772.637,,,53183433642.0,66321772637.0
315,315,315,5. Chi phí phải trả ngắn hạn,18,57.815.523.326,84.271.733.872,,18.0,57815523326.0,84271733872.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,613.657.104,511.703.547,,,613657104.0,511703547.0
319,319,319,7. Phải trả ngắn hạn khác,19,41.641.450.809,41.997.672.007,,19.0,41641450809.0,41997672007.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,14,134.756.703.365,63.061.128.705,,14.0,134756703365.0,63061128705.0
321,321,321,9. Dự phòng phải trả ngắn hạn,20,69.365.525.507,95.193.280.668,,20.0,69365525507.0,95193280668.0
322,322,322,10. Quỹ khen thưởng phúc lợi,,34.473.615.980,17.411.298.750,,,34473615980.0,17411298750.0
330,330,330,II. Nợ dài hạn,,1.090.237.895.873,605.808.455.878,,,1090237895873.0,605808455878.0
337,337,337,1. Phải trả dài hạn khác,19,278.605.541,241.982.921,,19.0,278605541.0,241982921.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,14,981.148.786.110,461.458.658.203,,14.0,981148786110.0,461458658203.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,31.b,15.291.361.258,3.099.893.748,,,15291361258.0,3099893748.0
342,342,342,4. Dự phòng phải trả dài hạn,20,93.519.142.964,141.007.921.006,,20.0,93519142964.0,141007921006.0
400,400,400,B. VỐN CHỦ SỞ HỮU,,2.062.674.132.643,1.370.385.097.417,,,2062674132643.0,1370385097417.0
410,410,410,I. Vốn chủ sở hữu,21,2.062.674.132.643,1.370.385.097.417,,21.0,2062674132643.0,1370385097417.0
411,411,411,1. Vốn góp của chủ sở hữu,,752.629.140.000,341.694.850.000,,,752629140000.0,341694850000.0
411a,411a,411a,Cổ phiếu phố thông có quyền biểu quyết,,752.629.140.000,341.694.850.000,,,752629140000.0,341694850000.0
412,412,412,2. Thặng dư vốn cổ phần,,369.631.183.318,105.674.669.318,,,369631183318.0,105674669318.0
415,415,415,3. Cổ phiếu quỹ,,(4.320.000),(4.320.000),,,-4320000.0,-4320000.0
416,416,416,4. Chênh lệch đánh giá lại tài sản,,432.841.146,432.841.146,,,432841146.0,432841146.0
418,418,418,5. Quỹ đầu tư phát triển,,56.788.473.123,45.303.476.444,,,56788473123.0,45303476444.0
420,420,420,6. Quỹ khác thuộc vốn chủ sở hữu,,13.684.934.477,9.399.424.872,,,13684934477.0,9399424872.0
421,421,421,7. Lợi nhuận sau thuế chưa phân phối,,764.936.664.360,797.851.432.411,,,764936664360.0,797851432411.0
421a,421a,421a,LNST chưa phân phối lũy kế đến cuối năm trước,,460.230.687.441,552.382.564.517,,,460230687441.0,552382564517.0
421b,421b,421b,LNST chưa phân phối năm nay,,304.705.976.919,245.468.867.894,,,304705976919.0,245468867894.0
429,429,429,8. Lợi ích cổ đông không kiểm soát,,104.575.216.219,70.032.723.226,,,104575216219.0,70032723226.0
