row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khả năng trảnợVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khả năng trảnợVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khả năng trảnợVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khả năng trảnợVND
Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,,,,
Công ty Cổ phầnThương mại Xây lắp Công nghiệpThăng Long,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > Công ty Cổ phầnThương mại Xây lắp Công nghiệpThăng Long,Công ty Cổ phầnThương mại Xây lắp Công nghiệpThăng Long,61.204.541.322,61.204.541.322,41.970.189.390,41.970.189.390,61204541322.0,61204541322.0,41970189390.0,41970189390.0
Công ty Cổ phầnXây dựng PhụcHưng HOLDINGS,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > Công ty Cổ phầnXây dựng PhụcHưng HOLDINGS,Công ty Cổ phầnXây dựng PhụcHưng HOLDINGS,40.157.117.583,40.157.117.583,18.611.703.596,18.611.703.596,40157117583.0,40157117583.0,18611703596.0,18611703596.0
Tianjin TianfaHeavy Machinery & HydropowerEquipmentManufacture,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > Tianjin TianfaHeavy Machinery & HydropowerEquipmentManufacture,Tianjin TianfaHeavy Machinery & HydropowerEquipmentManufacture,113.084.153.177,113.084.153.177,579.396.677,579.396.677,113084153177.0,113084153177.0,579396677.0,579396677.0
Công ty Cổ phầnSông Đà 5,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > Công ty Cổ phầnSông Đà 5,Công ty Cổ phầnSông Đà 5,59.918.434.953,59.918.434.953,-,-,59918434953.0,59918434953.0,,
Dongfang Electric International,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > Dongfang Electric International,Dongfang Electric International,43.213.882.946,43.213.882.946,-,-,43213882946.0,43213882946.0,,
Phải trả các đối tượng khác,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > Phải trả các đối tượng khác,Phải trả các đối tượng khác,497.521.279.401,497.521.279.401,379.350.038.253,379.350.038.253,497521279401.0,497521279401.0,379350038253.0,379350038253.0
,,,815.099.409.382,815.099.409.382,440.511.327.916,440.511.327.916,815099409382.0,815099409382.0,440511327916.0,440511327916.0
