row_label_raw,row_label_full,Ngân hàng Thương mại Cổ phần Công thương Hà Tây > Ngân hàng Ngoại thương Việt Nam- Sở giao dịch > Ngân hàng Thương mại Cổ phần Tiên Phong - Chi nhánh Hà Nội > Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (BIDV) - Chi nhánh Hà Nội,Loại tiền > VND,Lãi suất năm > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biển độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB,Năm đáo hạn > 180 tháng kể từ ngày giải ngân > 48 tháng kể từ ngày giải ngân > 180 tháng kể từ ngày giải ngân,Hình thức đảm bảo > Tài sản,31/12/2016 > VND > 310.981.723.456 > 151.404.963.559 > 669.387.752 > 530.288.629.715,01/01/2016 > VND > 139.096.289.897 > 57.915.551.676 > - > 264.446.816.630,numeric__Loại tiền > VND,numeric__Lãi suất năm > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biển độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB,numeric__Năm đáo hạn > 180 tháng kể từ ngày giải ngân > 48 tháng kể từ ngày giải ngân > 180 tháng kể từ ngày giải ngân,numeric__Hình thức đảm bảo > Tài sản,numeric__31/12/2016 > VND > 310.981.723.456 > 151.404.963.559 > 669.387.752 > 530.288.629.715,numeric__01/01/2016 > VND > 139.096.289.897 > 57.915.551.676 > - > 264.446.816.630
,,,,,,,993.344.704.482,461.458.658.203,,,,,993344704482.0,461458658203.0
,,,,,,,12.195.918.372,-,,,,,12195918372.0,
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,,,,,981.148.786.110,461.458.658.203,,,,,981148786110.0,461458658203.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,,,,,,,,,,,,
