row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2016 > VND,Năm 2015 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2016 > VND,numeric__Năm 2015 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23,3.008.215.264.025,3.100.858.743.033,,23.0,3008215264025.0,3100858743033.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,3.008.215.264.025,3.100.858.743.033,,,3008215264025.0,3100858743033.0
11,11,11,4. Giá vốn hàng bán,25,2.481.618.547.156,2.672.272.438.178,,25.0,2481618547156.0,2672272438178.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,526.596.716.869,428.586.304.855,,,526596716869.0,428586304855.0
21,21,21,6. Doanh thu hoạt động tài chính,26,14.419.745.272,9.037.297.611,,26.0,14419745272.0,9037297611.0
22,22,22,7. Chi phí tài chính,27,21.776.676.521,12.364.746.337,,27.0,21776676521.0,12364746337.0
23,23,23,Trong đó: Chi phí lãi vay,,19.680.285.367,10.432.262.854,,,19680285367.0,10432262854.0
24,24,24,"8. Phần lỗ trong công ty liên kết, liên doanh",,(60.957.337.549),(11.537.346.323),,,-60957337549.0,-11537346323.0
25,25,25,9. Chi phí bán hàng,,456.501.897,5.934.846.500,,,456501897.0,5934846500.0
26,26,26,10. Chi phí quản lý doanh nghiệp,28,128.847.094.744,126.479.222.980,,28.0,128847094744.0,126479222980.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,328.978.851.430,281.307.440.326,,,328978851430.0,281307440326.0
31,31,31,12. Thu nhập khác,29,77.436.986.025,40.102.384.722,,29.0,77436986025.0,40102384722.0
32,32,32,13. Chi phí khác,,5.559.599.922,2.269.692.363,,,5559599922.0,2269692363.0
40,40,40,14. Lợi nhuận khác,,71.877.386.103,37.832.692.359,,,71877386103.0,37832692359.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,400.856.237.533,319.140.132.685,,,400856237533.0,319140132685.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,30,78.915.269.310,75.349.364.619,,30.0,78915269310.0,75349364619.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,31.c,17.310.792.027,(1.807.439.273),,,17310792027.0,-1807439273.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,304.630.176.196,245.598.207.339,,,304630176196.0,245598207339.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,304.705.976.919,245.468.867.894,,,304705976919.0,245468867894.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,(75.800.723),129.339.445,,,-75800723.0,129339445.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,32,4.532,4.568,,32.0,4532.0,4568.0
