row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
"- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",4.084.165.421,,1.697.540.248,,4084165421.0,,1697540248.0,
"- Công cụ, dụng cụ","- Công cụ, dụng cụ","- Công cụ, dụng cụ",,,12.468.662.865,,,,12468662865.0,
- Chi phí sản xuất kinh doanhđở dang,- Chi phí sản xuất kinh doanhđở dang,- Chi phí sản xuất kinh doanhđở dang,780.060.834.787,,1.176.229.976.643,,780060834787.0,,1176229976643.0,
- Hàng hóa bất động sản,- Hàng hóa bất động sản,- Hàng hóa bất động sản,2.041.549.012.421,,1.275.358.174.109,,2041549012421.0,,1275358174109.0,
- Hàng hóa khác,- Hàng hóa khác,- Hàng hóa khác,13.160.159.280,,23.988.962.785,,13160159280.0,,23988962785.0,
Cộng,Cộng,Cộng,2.838.854.171.909,,2.489.743.316.650,,2838854171909.0,,2489743316650.0,
