row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
+ Công ty TNHH Dũng Thịnh Phát Sài Gòn,+ Công ty TNHH Dũng Thịnh Phát Sài Gòn,+ Công ty TNHH Dũng Thịnh Phát Sài Gòn,Công ty con,
+ Công ty Cổ phần Du Lịch Đồng Tháp,+ Công ty Cổ phần Du Lịch Đồng Tháp,+ Công ty Cổ phần Du Lịch Đồng Tháp,Công ty con,
+ Công ty Cổ phần Du Lịch An Giang,+ Công ty Cổ phần Du Lịch An Giang,+ Công ty Cổ phần Du Lịch An Giang,Công ty con,
+ Công ty Cổ phần Nhựt Hồng,+ Công ty Cổ phần Nhựt Hồng,+ Công ty Cổ phần Nhựt Hồng,Công ty con,
+ Công ty TNHH Sao Mai Super Feed,+ Công ty TNHH Sao Mai Super Feed,+ Công ty TNHH Sao Mai Super Feed,Công ty con,
+ Công ty TNHH TM Sao Mai Solar,+ Công ty TNHH TM Sao Mai Solar,+ Công ty TNHH TM Sao Mai Solar,Công ty con,
+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,+ Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,Công ty con,
+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,+ Công ty Cổ phần Đầu tư Du lịch và Phát triển Thuỷ sản,Công ty con,
+ Công ty TNHH Sinh Học MAIKI JAPAN,+ Công ty TNHH Sinh Học MAIKI JAPAN,+ Công ty TNHH Sinh Học MAIKI JAPAN,Công ty con,
+ Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,+ Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,+ Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,Công ty con,
+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,Công ty con,
+ Công ty Cổ phần Bóng Đá Đồng Tháp,+ Công ty Cổ phần Bóng Đá Đồng Tháp,+ Công ty Cổ phần Bóng Đá Đồng Tháp,Đầu tư dài hạn khác,
