row_label_raw,row_label_full,05 . PHẢI THU VỀ CHO VAYa) Ngắn hạnBên liên quanCông ty Cổ phần Điện Mặt Trời EUROPLAST Long Anb) Dài hạnBên liên quanCông ty Cổ phần Du Lịch An GiangCông ty Cổ phần Nhụt HồngCộngGhi chú: Thông tin chi tiết các khoản yuan tại ngày 31/12/2025,05 . PHẢI THU VỀ CHO VAYa) Ngắn hạnBên liên quanCông ty Cổ phần Điện Mặt Trời EUROPLAST Long Anb) Dài hạnBên liên quanCông ty Cổ phần Du Lịch An GiangCông ty Cổ phần Nhụt HồngCộngGhi chú: Thông tin chi tiết các khoản yuan tại ngày 31/12/2025 > Số cuối năm,05 . PHẢI THU VỀ CHO VAYa) Ngắn hạnBên liên quanCông ty Cổ phần Điện Mặt Trời EUROPLAST Long Anb) Dài hạnBên liên quanCông ty Cổ phần Du Lịch An GiangCông ty Cổ phần Nhụt HồngCộngGhi chú: Thông tin chi tiết các khoản yuan tại ngày 31/12/2025 > Đơn vị tính: VNDSố đầu năm,numeric__05 . PHẢI THU VỀ CHO VAYa) Ngắn hạnBên liên quanCông ty Cổ phần Điện Mặt Trời EUROPLAST Long Anb) Dài hạnBên liên quanCông ty Cổ phần Du Lịch An GiangCông ty Cổ phần Nhụt HồngCộngGhi chú: Thông tin chi tiết các khoản yuan tại ngày 31/12/2025 > Số cuối năm,numeric__05 . PHẢI THU VỀ CHO VAYa) Ngắn hạnBên liên quanCông ty Cổ phần Điện Mặt Trời EUROPLAST Long Anb) Dài hạnBên liên quanCông ty Cổ phần Du Lịch An GiangCông ty Cổ phần Nhụt HồngCộngGhi chú: Thông tin chi tiết các khoản yuan tại ngày 31/12/2025 > Đơn vị tính: VNDSố đầu năm
,,,16.500.000.000,,16500000000.0,
,,,16.500.000.000,,16500000000.0,
,,,105.600.000.000,104.200.000.000,105600000000.0,104200000000.0
,,,105.600.000.000,82.300.000.000,105600000000.0,82300000000.0
,,,,21.900.000.000,,21900000000.0
,,,122.100.000.000,104.200.000.000,122100000000.0,104200000000.0
