row_label_raw,row_label_full,col_0,Giá gốc,Giá trị cótheí thu hồi,Giá gốc_1,Giá trị cótheí thu hồi_1,numeric__Giá gốc,numeric__Giá trị cótheí thu hồi,numeric__Giá gốc_1,numeric__Giá trị cótheí thu hồi_1
"- Phải thu khách hàng, phải thu khác","- Phải thu khách hàng, phải thu khác","- Phải thu khách hàng, phải thu khác",9.791.211.068,,9.791.211.068,,9791211068.0,,9791211068.0,
Công ty Cổ phần Satra Thái Sơn,Công ty Cổ phần Satra Thái Sơn,Công ty Cổ phần Satra Thái Sơn,6.851.211.068,,6.851.211.068,,6851211068.0,,6851211068.0,
Công ty TNHH cơ diện tửQuang Huy BK,Công ty TNHH cơ diện tửQuang Huy BK,Công ty TNHH cơ diện tửQuang Huy BK,2.900.000.000,,2.900.000.000,,2900000000.0,,2900000000.0,
Công ty Cổ phần Thép QuaTron,Công ty Cổ phần Thép QuaTron,Công ty Cổ phần Thép QuaTron,40.000.000,,40.000.000,,40000000.0,,40000000.0,
Cộng,Cộng,Cộng,9.791.211.068,,9.791.211.068,,9791211068.0,,9791211068.0,
