row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết
1. Công ty Cổ phần Dũng Thịnh Phát Sài Gòn,1. Công ty Cổ phần Dũng Thịnh Phát Sài Gòn,1. Công ty Cổ phần Dũng Thịnh Phát Sài Gòn,"09 Nguyễn Kim, Phường Chợ Lớn, TP Hồ Chí Minh","66,00%","66,00%",,0.66,0.66
2. Công ty Cổ phần Du Lịch Đồng Tháp,2. Công ty Cổ phần Du Lịch Đồng Tháp,2. Công ty Cổ phần Du Lịch Đồng Tháp,"Số 06, Đốc Binh Kiêu, Phường Cao Lãnh, Đồng Tháp","86,76%","86,76%",,0.8676,0.8676
3. Công ty Cổ phần Du Lịch An Giang,3. Công ty Cổ phần Du Lịch An Giang,3. Công ty Cổ phần Du Lịch An Giang,"Số 17 Nguyễn Văn Cung, Phường Long Xuyên, An Giang","71,82%","71,82%",,0.7182,0.7182
4. Công ty Cổ phần Nhụt Hồng,4. Công ty Cổ phần Nhụt Hồng,4. Công ty Cổ phần Nhụt Hồng,"Số 29 Trần Hưng Đạo, Phường Mỹ Thới, An Giang","60,00%","60,00%",,0.6,0.6
