row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,458.480.672.469,21.869.080.355,458480672469.0,21869080355.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,187.080.000,195.450.200,187080000.0,195450200.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,210.089.086,,210089086.0,
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,59.964.417,,59964417.0,
"Cổ tức, lợi nhuận phải trả;","Cổ tức, lợi nhuận phải trả;","Cổ tức, lợi nhuận phải trả;",2.690.088.131,2.693.434.150,2690088131.0,2693434150.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",200.000.000,,200000000.0,
Võ Đức Thảo,Võ Đức Thảo,Võ Đức Thảo,3.031.701.738,3.022.942.659,3031701738.0,3022942659.0
Công ty CP Xuất Khẩu Thuỷ Hải Sản Sạch,Công ty CP Xuất Khẩu Thuỷ Hải Sản Sạch,Công ty CP Xuất Khẩu Thuỷ Hải Sản Sạch,418.700.000.000,,418700000000.0,
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",33.401.749.097,15.957.253.346,33401749097.0,15957253346.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
Cộng,b) Dài hạn > Cộng,Cộng,458.480.672.469,21.869.080.355,458480672469.0,21869080355.0
