row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2022,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,numeric__ĐồngNghìn VND,numeric__FluoritNghìn VND,numeric__VonframNghìn VND,numeric__Các bộ phậnkhácNghìn VND,numeric__Tổng cộngNghìn VND
Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,129.621.803,672.067.232,7.338.027.143,1.546.123.623,9.685.839.80131.835.160.388,129621803.0,672067232.0,7338027143.0,1546123623.0,9.685839801318352e+20
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,41.521.000.189,,,,,41521000189.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,26.273.561.415,,,,,26273561415.0
Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,,,,,
Tài sản của bộ phậnTài sản không phân bổ,Tại ngày 1 tháng 1 năm 2022 > Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,141.513.923,717.362.819,7.947.576.784,1.694.692.887,10.501.146.41328.850.050.769,141513923.0,717362819.0,7947576784.0,1694692887.0,1.0501146413288501e+21
Tổng tài sản,Tại ngày 1 tháng 1 năm 2022 > Tổng tài sản,Tổng tài sản,,,,,39.351.197.182,,,,,39351197182.0
Tổng nợ phải trả,Tại ngày 1 tháng 1 năm 2022 > Tổng nợ phải trả,Tổng nợ phải trả,,,,,25.010.017.858,,,,,25010017858.0
