row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2022 Nghìn VND,2021 Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2022 Nghìn VND,numeric__2021 Nghìn VND
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),60,,105.151.058,261.123.629,60.0,,105151058.0,261123629.0
Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,,,,
Cổ đông của Công ty,Lợi nhuận thuần phân bổ cho: > Cổ đông của Công ty,Cổ đông của Công ty,61,,69.024.617,195.611.320,61.0,,69024617.0,195611320.0
Cổ đông không kiểm soát,Lợi nhuận thuần phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,36.126.441,65.512.309,62.0,,36126441.0,65512309.0
,,,,,VND,VND,,,,
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,33,63,178,70.0,33.0,63.0,178.0
