row_label_raw,row_label_full,col_0,31/12/2022VND’000,1/1/2022VND’000,numeric__31/12/2022VND’000,numeric__1/1/2022VND’000
Cash on hand,Cash on hand,Cash on hand,"36,096","227,268",36.096,227.268
Cash in banks,Cash in banks,Cash in banks,"802,602,728","644,562,304",,
Cash equivalents,Cash equivalents,Cash equivalents,"700,240,424","399,000,000",,
,,,"1,502,879,248","1,043,789,572",,
