row_label_raw,row_label_full,col_0,31/12/2022Nghìn VND,1/1/2022Nghìn VND,numeric__31/12/2022Nghìn VND,numeric__1/1/2022Nghìn VND
Phải trả cho Công ty Cổ phần Tập đoàn Masan (“MSN”)– công ty mẹ cấp cao nhất,Phải trả cho Công ty Cổ phần Tập đoàn Masan (“MSN”)– công ty mẹ cấp cao nhất,Phải trả cho Công ty Cổ phần Tập đoàn Masan (“MSN”)– công ty mẹ cấp cao nhất,Phải trả cho Công ty Cổ phần Tập đoàn Masan (“MSN”)– công ty mẹ cấp cao nhất,Phải trả cho Công ty Cổ phần Tập đoàn Masan (“MSN”)– công ty mẹ cấp cao nhất,,
Chi phí tài chính (a),Phải trả cho Công ty Cổ phần Tập đoàn Masan (“MSN”)– công ty mẹ cấp cao nhất > Chi phí tài chính (a),Chi phí tài chính (a),-,9.781.016,,9781016.0
Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)(trước đây là Công ty TNHH Tầm nhìn Masan)– công ty mẹ trực tiếp,Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)(trước đây là Công ty TNHH Tầm nhìn Masan)– công ty mẹ trực tiếp,Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)(trước đây là Công ty TNHH Tầm nhìn Masan)– công ty mẹ trực tiếp,Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)(trước đây là Công ty TNHH Tầm nhìn Masan)– công ty mẹ trực tiếp,Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)(trước đây là Công ty TNHH Tầm nhìn Masan)– công ty mẹ trực tiếp,,
Phi thương mại (b),Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)(trước đây là Công ty TNHH Tầm nhìn Masan)– công ty mẹ trực tiếp > Phi thương mại (b),Phi thương mại (b),2.511.785,2.511.785,2511785.0,2511785.0
Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,,
Thư tín dụng trả ngay (UPAS LC) (c),Phải trả khác cho các bên khác > Thư tín dụng trả ngay (UPAS LC) (c),Thư tín dụng trả ngay (UPAS LC) (c),935.610.039,316.570.655,935610039.0,316570655.0
Phải trả khác – ngăn hạn,Phải trả khác cho các bên khác > Phải trả khác – ngăn hạn,Phải trả khác – ngăn hạn,42.500.729,13.492.007,42500729.0,13492007.0
,,,980.622.553,342.355.463,980622553.0,342355463.0
