row_label_raw,row_label_full,col_0,2022Nghìn VND,2021Nghìn VND,numeric__2022Nghìn VND,numeric__2021Nghìn VND
Chi phí cho thuê tài sản,Chi phí cho thuê tài sản,Chi phí cho thuê tài sản,57.590.091,-,57590091.0,
Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,3.096.997,1.201.810,3096997.0,1201810.0
Chi phí bồi thường bảo hiểm,Chi phí bồi thường bảo hiểm,Chi phí bồi thường bảo hiểm,-,9.852.770,,9852770.0
Các khoản khác,Các khoản khác,Các khoản khác,36.183.623,73.589.141,36183623.0,73589141.0
,,,96.870.711,84.643.721,96870711.0,84643721.0
