row_label_raw,row_label_full,col_0,2022VND'000,2021VND'000,numeric__2022VND'000,numeric__2021VND'000
Salary expenses,Salary expenses,Salary expenses,"342,206,820","330,781,719",,
Outside services,Outside services,Outside services,"85,684,145","53,801,049",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"59,939,337","75,048,753",,
Office supplies,Office supplies,Office supplies,"1,270,669","55,680,642",,
Others,Others,Others,"98,875,872","122,718,517",,
,,,"587,976,843","638,030,680",,
