row_label_raw,row_label_full,col_0,2022VND'000,2021VND'000,numeric__2022VND'000,numeric__2021VND'000
Interest expense,Interest expense,Interest expense,"1,119,988,084","1,076,266,273",,
Borrowing fees,Borrowing fees,Borrowing fees,"74,565,712","69,055,054",,
Foreign exchange losses,Foreign exchange losses,Foreign exchange losses,"560,326,339","172,839,989",,
Others,Others,Others,"162,613,188","117,290,888",,
,,,"1,917,493,323","1,435,452,204",,
