row_label_raw,row_label_full,col_0,31/12/2022VND'000,1/1/2022VND'000,numeric__31/12/2022VND'000,numeric__1/1/2022VND'000
Third parties,Third parties,Third parties,Third parties,Third parties,,
Tungsten customers,Tungsten customers,Tungsten customers,"1,390,396,738","1,481,640,329",,
Fluorspar customers,Fluorspar customers,Fluorspar customers,"611,534,261","217,890,096",,
Bismuth customers,Bismuth customers,Bismuth customers,"110,699,668","173,757,817",,
Copper customers,Copper customers,Copper customers,"55,412,375","112,652,650",,
Other customers,Other customers,Other customers,"2,508,997","2,320,495",,
,,,"2,170,552,039","1,988,261,387",,
