row_label_raw,row_label_full,col_0,31/12/2022VND’000,1/1/2022VND’000,numeric__31/12/2022VND’000,numeric__1/1/2022VND’000
Third parties,Third parties,Third parties,Third parties,Third parties,,
Fluorspar customers,Fluorspar customers,Fluorspar customers,"476,200,000",-,,
Bismuth customers,Fluorspar customers > Bismuth customers,Bismuth customers,"251,506","10,884,532",251.506,
Others,Others,Others,"13,352,564","23,824,819",,
,,,"489,804,070","34,709,351",,
