row_label_raw,row_label_full,col_0,31/12/2022VND'000,1/1/2022VND'000,numeric__31/12/2022VND'000,numeric__1/1/2022VND'000
Long-term bonds issued,Long-term bonds issued,Long-term bonds issued,"10,266,342,921","10,236,665,680",,
Repayable within twelve months (Note 19(a)),Repayable within twelve months (Note 19(a)),Repayable within twelve months (Note 19(a)),"(7,287,233,956)","(998,462,786)",,
Repayable after twelve months,Repayable after twelve months,Repayable after twelve months,"2,979,108,965","9,238,202,894",,
