row_label_raw,row_label_full,col_0,31/12/2022Nghìn VND,1/1/2022Nghìn VND,numeric__31/12/2022Nghìn VND,numeric__1/1/2022Nghìn VND
Tiền mặt,Tiền mặt,Tiền mặt,36.096,227.268,36096.0,227268.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,802.602.728,644.562.304,802602728.0,644562304.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,700.240.424,399.000.000,700240424.0,399000000.0
,,,1.502.879.248,1.043.789.572,1502879248.0,1043789572.0
