row_label_raw,row_label_full,col_0,Code Note,2022 VND'000,2021 VND'000,numeric__Code Note,numeric__2022 VND'000,numeric__2021 VND'000
CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,,,
Proceeds from shares issuance and related transaction cost,CASH FLOWS FROM FINANCING ACTIVITIES > Proceeds from shares issuance and related transaction cost,Proceeds from shares issuance and related transaction cost,31,-,"(42,624,809)",31.0,,
Proceeds from borrowings and bonds,CASH FLOWS FROM FINANCING ACTIVITIES > Proceeds from borrowings and bonds,Proceeds from borrowings and bonds,33,"9,447,891,713","6,608,097,474",33.0,,
Payments to settle loan principals and bond issuance related costs,CASH FLOWS FROM FINANCING ACTIVITIES > Payments to settle loan principals and bond issuance related costs,Payments to settle loan principals and bond issuance related costs,34,"(7,450,091,614)","(5,988,605,407)",34.0,,
Net cash flows from financing activities,CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows from financing activities,Net cash flows from financing activities,40,"1,997,800,099","576,867,258",40.0,,
Net cash flows during the year (50 = 20 + 30 + 40),CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows during the year (50 = 20 + 30 + 40),Net cash flows during the year (50 = 20 + 30 + 40),50,"465,840,057","284,312,896",50.0,,
Cash and cash equivalents at the beginning of the year,CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the beginning of the year,Cash and cash equivalents at the beginning of the year,60,"1,043,789,572","761,930,286",60.0,,
Effect of exchange rate fluctuation on cash and cash equivalents,CASH FLOWS FROM FINANCING ACTIVITIES > Effect of exchange rate fluctuation on cash and cash equivalents,Effect of exchange rate fluctuation on cash and cash equivalents,61,"(6,750,381)","(2,453,610)",61.0,,
Cash and cash equivalents at the end of the year (70 = 50 + 60 + 61),CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the end of the year (70 = 50 + 60 + 61),Cash and cash equivalents at the end of the year (70 = 50 + 60 + 61),70,"1,502,879,248","1,043,789,572",70.0,,
