row_label_raw,row_label_full,col_0,2022Nghìn VND,2021Nghìn VND,numeric__2022Nghìn VND,numeric__2021Nghìn VND
Thu bồi thường bảo hiểm,Thu bồi thường bảo hiểm,Thu bồi thường bảo hiểm,42.221.376,87.316.300,42221376.0,87316300.0
Lãi do bán phế liệu,Lãi do bán phế liệu,Lãi do bán phế liệu,12.430.944,10.795.294,12430944.0,10795294.0
Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,137.866,121.641,137866.0,121641.0
Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,57.919.402,-,57919402.0,
Hoàn nhập thuế GTGT đầu vào đã xóa sổ các năm trước,Hoàn nhập thuế GTGT đầu vào đã xóa sổ các năm trước,Hoàn nhập thuế GTGT đầu vào đã xóa sổ các năm trước,25.158.904,-,25158904.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,33.774.441,43.939.657,33774441.0,43939657.0
,,,171.642.933,142.172.892,171642933.0,142172892.0
