row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiền gửi,Các cam kết tin dụng,Công cụ tài chính phải sinh (Chênh lệch dư nợ - dư có),Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có),numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kết tin dụng,numeric__Công cụ tài chính phải sinh (Chênh lệch dư nợ - dư có),numeric__Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,612.422.447,696.044.479,100.987.192,140.580,28.335.855,612422447.0,696044479.0,100987192.0,140580.0,28335855.0
Nước ngoài,Nước ngoài,Nước ngoài,13.439.728,13.808.849,285.095,-,-,13439728.0,13808849.0,285095.0,,
,,,625.862.175,709.853.328,101.272.287,140.580,28.335.855,625862175.0,709853328.0,101272287.0,140580.0,28335855.0
