row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,3.832.767,1.949.939,3832767.0,1949939.0
Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,50.652.722,45.676.354,50652722.0,45676354.0
"Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ","Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ","Thu lãi từ kinh doanh, đầu tư chứng khoán Nợ",2.119.430,2.576.106,2119430.0,2576106.0
Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,361.116,201.526,361116.0,201526.0
Thu nhập khác từ hoạt động tin dụng,Thu nhập khác từ hoạt động tin dụng,Thu nhập khác từ hoạt động tin dụng,357.054,107.104,357054.0,107104.0
,,,57.323.089,50.511.029,57323089.0,50511029.0
