row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,Cố phiếu,Cố phiếu,,
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,4.593.703.838,4.593.703.838,4593703838.0,4593703838.0
Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu,4.593.703.838,4.593.703.838,4593703838.0,4593703838.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,,
,,,Năm nay,Năm trước(Trình bày lại),,
,,,VND,VND,,
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,2.604,2.029,2604.0,2029.0
