row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Dự phòng nợ phải thu khó đòi,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Dự phòng nợ phải thu khó đòi,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Số đầu năm(Hoàn nhập)/Trích lập dự phòng trong năm,Số đầu năm(Hoàn nhập)/Trích lập dự phòng trong năm,Số đầu năm(Hoàn nhập)/Trích lập dự phòng trong năm,58.189(52.907),8.250(400),38.2183.463,104.657(49.844),,,382183463.0,
Số cuối năm,Số cuối năm,Số cuối năm,5.282,7.850,41.681,54.813,5282.0,7850.0,41681.0,54813.0
