row_label_raw,row_label_full,col_0,Dự phòng chungTriệu VND,Dự phòng cụ thểTriệu VND,Tổng cộngTriệu VND,numeric__Dự phòng chungTriệu VND,numeric__Dự phòng cụ thểTriệu VND,numeric__Tổng cộngTriệu VND
Số dư đầu năm (Trình bày lại),Số dư đầu năm (Trình bày lại),Số dư đầu năm (Trình bày lại),3.831.533,4.984.863,8.816.396,3831533.0,4984863.0,8816396.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,724.609,6.904.084,7.628.693,724609.0,6904084.0,7628693.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(5.973.638),(5.973.638),,-5973638.0,-5973638.0
Điều chính khác,Điều chính khác,Điều chính khác,3.357,23.490,26.847,3357.0,23490.0,26847.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.559.499,5.938.799,10.498.298,4559499.0,5938799.0,10498298.0
