row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hiện tại,Số cuối năm > Tỷ lệ sở hữu của ngân hàng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hiện tại,Số đầu năm > Tỷ lệ sở hữu của ngân hàng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hiện tại,numeric__Số cuối năm > Tỷ lệ sở hữu của ngân hàng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hiện tại,numeric__Số đầu năm > Tỷ lệ sở hữu của ngân hàng
,,,Triệu VND,Triệu VND,%,Triệu VND,Triệu VND,%,,,,,,
Công ty TNHH Tài chính Ngân hàng SHB,Công ty TNHH Tài chính Ngân hàng SHB,Công ty TNHH Tài chính Ngân hàng SHB,336.604,342.326,50,336.604,370.014,50,336604.0,342326.0,50.0,336604.0,370014.0,50.0
,,,,342.326,,,370.014,,,342326.0,,,370014.0,
