row_label_raw,row_label_full,col_0,Năm trước,Năm trước(Trình bày lại),numeric__Năm trước,numeric__Năm trước(Trình bày lại)
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phố thông (triệu VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phố thông (triệu VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phố thông (triệu VND),9.321.949,9.321.949,9321949.0,9321949.0
Số bình quân gia quyền của cổ phiếu phố thông để tính lãi cơ bản trên cổ phiếu (Cổ phiếu),Số bình quân gia quyền của cổ phiếu phố thông để tính lãi cơ bản trên cổ phiếu (Cổ phiếu),Số bình quân gia quyền của cổ phiếu phố thông để tính lãi cơ bản trên cổ phiếu (Cổ phiếu),4.042.601.552,4.593.703.838,4042601552.0,4593703838.0
Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),2.306,2.029,2306.0,2029.0
